date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:37	40638/40638	---M--	200	added ('OK')	image/jpeg	etag:%226473e95e-9ebe%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/5.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/works/5.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:38	14699/14699	---M--	200	added ('OK')	image/png	etag:%226473e95c-396b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/figma.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/figma.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:38	59563/59563	---M--	200	added ('OK')	image/png	etag:%226473e95c-e8ab%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/wordpress.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/wordpress.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:38	26720/26720	---M--	200	added ('OK')	image/png	etag:%226473e95c-6860%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/angular.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/angular.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:38	25198/25198	---M--	200	added ('OK')	image/png	etag:%226473e95c-626e%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/webflow.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/freelancer/skills/webflow.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-freelancer.html)
12:57:39	133811/133811	---M--	200	added ('OK')	image/jpeg	etag:%226473e922-20ab3%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/v1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/about/v1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:39	47435/47435	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2013%20Jun%202023%2015:57:39%20GMT	https://ui-themez.smartinnovates.net/items/geekfolio/dark/blog-post.html	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/blog-post.html	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:40	145035/145035	---M--	200	added ('OK')	image/jpeg	etag:%226473e928-2368b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:40	527/527	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e94c-20f%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/charming.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/charming.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:40	214567/214567	---M--	200	added ('OK')	image/jpeg	etag:%226473e928-34627%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/blog/h3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:40	5441/5441	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e94c-1541%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/imagesloaded.pkgd.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:40	115897/115897	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e94c-1c4b9%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/TweenMax.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/TweenMax.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:41	106282/106282	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e94c-19f2a%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/demo.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/imgReveal/demo.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-marketing-agency.html)
12:57:41	2038/2038	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e945-7f6%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/claw.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/claw.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:41	54015/54015	---M--	200	added ('OK')	image/jpeg	etag:%226473e92d-d2ff%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/header/c1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/header/c1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:42	67987/67987	---M--	200	added ('OK')	image/jpeg	etag:%226473e92d-10993%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/header/c2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/header/c2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:42	63751/63751	---M--	200	added ('OK')	image/jpeg	etag:%226473e95f-f907%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/2/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/2/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:42	97804/97804	---M--	200	added ('OK')	image/jpeg	etag:%226473e95f-17e0c%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/2/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/2/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:42	188240/188240	---M--	200	added ('OK')	image/jpeg	etag:%226473e95f-2df50%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/2/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/portfolio/2/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:42	268/268	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e945-10c%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/arrow-right-top.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/arrow-right-top.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:43	99518/99518	---M--	200	added ('OK')	image/jpeg	etag:%226473e948-184be%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:43	77054/77054	---M--	200	added ('OK')	image/jpeg	etag:%226473e948-12cfe%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:43	89427/89427	---M--	200	added ('OK')	image/jpeg	etag:%226473e948-15d53%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:43	2692/2692	---M--	200	added ('OK')	image/png	etag:%226473e947-a84%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/star.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/star.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:44	9350/9350	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e91a-2486%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/parallax.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/parallax.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-creative-agency.html)
12:57:44	46441/46441	---M--	200	added ('OK')	image/png	etag:%226473e946-b569%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/patern-bg.png	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/svg-assets/patern-bg.png	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:44	1816/1816	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e937-718%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/01-dark.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/01-dark.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:45	1289/1289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e938-509%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/02-dark.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/02-dark.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:45	2568/2568	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e938-a08%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/03-dark.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/03-dark.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:45	1199/1199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e938-4af%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/04-dark.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/serv-icons/04-dark.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:45	59233/59233	---M--	200	added ('OK')	image/jpeg	etag:%226473e948-e761%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/team/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:45	1542/1542	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226473e933-606%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/pattern.svg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/patterns/pattern.svg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:46	184646/184646	---M--	200	added ('OK')	image/jpeg	etag:%226473e925-2d146%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/background/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:46	1240/1240	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e919-4d8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/metro-scroll.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/js/metro-scroll.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-startup.html)
12:57:46	266182/266182	---M--	200	added ('OK')	image/jpeg	etag:%226473e95a-40fc6%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/slid/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/slid/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:47	41160/41160	---M--	200	added ('OK')	image/jpeg	etag:%226473e959-a0c8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/slid/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/slid/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:47	32532/32532	---M--	200	added ('OK')	image/jpeg	etag:%226473e958-7f14%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:47	258475/258475	---M--	200	added ('OK')	image/jpeg	etag:%226473e959-3f1ab%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/slid/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/slid/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:47	64600/64600	---M--	200	added ('OK')	image/jpeg	etag:%226473e958-fc58%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:47	75526/75526	---M--	200	added ('OK')	image/jpeg	etag:%226473e95b-12706%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:48	89138/89138	---M--	200	added ('OK')	image/jpeg	etag:%226473e95b-15c32%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:48	16906/16906	---M--	200	added ('OK')	image/jpeg	etag:%226473e95a-420a%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:48	73055/73055	---M--	200	added ('OK')	image/jpeg	etag:%226473e95b-11d5f%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/works/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:49	134373/134373	---M--	200	added ('OK')	image/jpeg	etag:%226473e958-20ce5%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/sq2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/sq2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:49	354109/354109	---M--	200	added ('OK')	image/jpeg	etag:%226473e958-5673d%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/sq1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/intro/sq1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:50	91816/91816	---M--	200	added ('OK')	image/jpeg	etag:%226473e957-166a8%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/blog/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/blog/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:50	4577/4577	---MCZ	200	added ('OK')	text/css	etag:W/%226473e955-11e1%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/css/showcases.css	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/css/showcases.css	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-frame-slider.html)
12:57:50	5441/5441	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e955-1541%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/imagesloaded.pkgd.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-frame-slider.html)
12:57:51	14420/14420	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e955-3854%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/anime.min.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/anime.min.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-frame-slider.html)
12:57:51	357012/357012	---M--	200	added ('OK')	image/jpeg	etag:%226473e957-57294%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/blog/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/arch/blog/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/home-architecture.html)
12:57:51	9467/9467	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e955-24fb%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/demo.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/demo.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-frame-slider.html)
12:57:51	252261/252261	---MCZ	200	added ('OK')	application/javascript	etag:W/%226473e955-3d965%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/showcase1.js	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/showcase/assets/js/showcase1.js	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-circle-slider.html)
12:57:52	378268/378268	---M--	200	added ('OK')	image/jpeg	etag:%226473e975-5c59c%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-carousel.html)
12:57:52	479367/479367	---M--	200	added ('OK')	image/jpeg	etag:%226473e978-75087%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/6.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/6.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-carousel.html)
12:57:52	286723/286723	---M--	200	added ('OK')	image/jpeg	etag:%226473e976-46003%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-carousel.html)
12:57:53	497905/497905	---M--	200	added ('OK')	image/jpeg	etag:%226473e975-798f1%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-carousel.html)
12:57:54	47564/47564	---M--	200	added ('OK')	image/jpeg	etag:%226473e96d-b9cc%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-interactive-center-horizontal.html)
12:57:54	133727/133727	---M--	200	added ('OK')	image/jpeg	etag:%226473e978-20a5f%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/5.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/5.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-carousel.html)
12:57:54	43248/43248	---M--	200	added ('OK')	image/jpeg	etag:%226473e96d-a8f0%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-interactive-center-horizontal.html)
12:57:54	46667/46667	---M--	200	added ('OK')	image/jpeg	etag:%226473e96d-b64b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-interactive-center-horizontal.html)
12:57:55	302589/302589	---M--	200	added ('OK')	image/jpeg	etag:%226473e96d-49dfd%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/3.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/full/3.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/showcase-interactive-center-horizontal.html)
12:57:55	306214/306214	---M--	200	added ('OK')	image/jpeg	etag:%226473e972-4ac26%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-grid-2.html)
12:57:55	228839/228839	---M--	200	added ('OK')	image/jpeg	etag:%226473e978-37de7%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/7.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/7.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-grid-3.html)
12:57:56	199431/199431	---M--	200	added ('OK')	image/jpeg	etag:%226473e979-30b07%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/9.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/9.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-grid-3.html)
12:57:56	247020/247020	---M--	200	added ('OK')	image/jpeg	etag:%226473e978-3c4ec%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/8.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/8.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-grid-3.html)
12:57:57	313723/313723	---M--	200	added ('OK')	image/jpeg	etag:%226473e97a-4c97b%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/v2.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/v2.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-masonry-2.html)
12:57:57	501032/501032	---M--	200	added ('OK')	image/jpeg	etag:%226473e97a-7a528%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/v1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/v1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-masonry-2.html)
12:57:57	361931/361931	---M--	200	added ('OK')	image/jpeg	etag:%226473e97b-585cb%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/v4.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid2/v4.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-masonry-3.html)
12:57:57	82277/82277	---M--	200	added ('OK')	image/jpeg	etag:%226473e96e-14165%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid/1.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid/1.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-metro.html)
12:57:57	142998/142998	---M--	200	added ('OK')	image/jpeg	etag:%226473e96f-22e96%22	https://ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid/10.jpg	C:/My%20Web%20Sites/teste/ui-themez.smartinnovates.net/items/geekfolio/dark/assets/imgs/works/grid/10.jpg	(from https://ui-themez.smartinnovates.net/items/geekfolio/dark/portfolio-metro.html)
